sale_date,product_id,total_items_sold,total_revenue
2023-11-30,18,19,2790.00
2023-11-30,46,12,1620.00
2023-11-30,37,21,1365.00
2023-11-30,7,10,1200.00
2023-11-30,19,8,1160.00
2023-11-30,4,9,585.00
2023-11-30,5,6,550.00
2023-11-30,39,4,485.00
2023-11-30,38,5,425.00
2023-11-30,8,2,290.00
2023-11-30,6,1,115.00
2023-11-30,36,3,75.00
2023-11-29,1,660,43320.00
2023-11-29,2,199,17155.00
2023-11-29,15,80,9550.00
2023-11-29,17,77,9005.00
2023-11-29,3,47,5605.00
2023-11-29,44,60,4880.00
2023-11-29,45,48,4825.00
2023-11-29,20,26,3015.00
2023-11-29,18,13,1990.00
2023-11-29,16,12,1810.00
2023-11-29,19,8,1160.00
2023-11-29,46,8,1040.00
2023-11-29,7,6,715.00
2023-11-29,37,11,715.00
2023-11-29,4,10,650.00
2023-11-29,5,5,425.00
2023-11-29,38,4,340.00
2023-11-29,8,2,290.00
2023-11-29,39,1,115.00
2023-11-29,6,1,115.00
2023-11-29,36,1,25.00
2023-11-28,1,896,58615.00
2023-11-28,2,313,27065.00
2023-11-28,15,134,15885.00
2023-11-28,17,130,15500.00
2023-11-28,44,86,7040.00
2023-11-28,45,68,6900.00
2023-11-28,3,47,5505.00
2023-11-28,20,42,4880.00
2023-11-28,18,23,3405.00
2023-11-28,16,15,2350.00
2023-11-28,46,10,1360.00
2023-11-28,37,19,1265.00
2023-11-28,7,8,995.00
2023-11-28,5,11,975.00
2023-11-28,19,5,760.00
2023-11-28,8,5,725.00
2023-11-28,4,8,520.00
2023-11-28,6,1,140.00
2023-11-28,39,1,115.00
2023-11-28,38,1,85.00
2023-11-28,36,3,75.00
2023-11-27,1,1295,84595.00
2023-11-27,2,388,33480.00
2023-11-27,17,150,17875.00
2023-11-27,15,135,16025.00
2023-11-27,44,136,11000.00
2023-11-27,3,77,9030.00
2023-11-27,20,72,8430.00
2023-11-27,45,76,7700.00
2023-11-27,16,25,3765.00
2023-11-27,18,21,3150.00
2023-11-27,37,24,1590.00
2023-11-27,19,10,1485.00
2023-11-27,46,9,1170.00
2023-11-27,7,9,1035.00
2023-11-27,38,8,680.00
2023-11-27,5,7,615.00
2023-11-27,39,2,230.00
2023-11-27,4,3,195.00
2023-11-27,8,1,145.00
2023-11-27,6,1,140.00
2023-11-27,36,2,50.00
2023-11-26,1,1240,81185.00
2023-11-26,2,353,30345.00
2023-11-26,15,157,18355.00
2023-11-26,17,130,15375.00
2023-11-26,3,95,11350.00
2023-11-26,44,107,8620.00
2023-11-26,45,84,8450.00
2023-11-26,16,45,6665.00
2023-11-26,20,52,6030.00
2023-11-26,18,36,5360.00
2023-11-26,7,19,2185.00
2023-11-26,19,11,1665.00
2023-11-26,37,18,1185.00
2023-11-26,8,6,870.00
2023-11-26,46,6,780.00
2023-11-26,4,11,715.00
2023-11-26,5,6,510.00
2023-11-26,38,6,510.00
2023-11-26,39,3,370.00
2023-11-26,6,3,345.00
2023-11-26,36,5,125.00
2023-11-25,1,1403,91855.00
2023-11-25,2,471,40695.00
2023-11-25,15,162,19230.00
2023-11-25,17,150,17625.00
2023-11-25,3,96,11365.00
2023-11-25,44,139,11280.00
2023-11-25,45,71,7200.00
2023-11-25,20,59,7035.00
2023-11-25,16,35,5355.00
2023-11-25,18,33,5065.00
2023-11-25,7,21,2490.00
2023-11-25,37,26,1780.00
2023-11-25,46,12,1560.00
2023-11-25,19,10,1555.00
2023-11-25,38,15,1275.00
2023-11-25,4,12,780.00
2023-11-25,5,7,615.00
2023-11-25,39,4,485.00
2023-11-25,8,2,325.00
2023-11-25,6,2,230.00
2023-11-25,36,1,25.00
2023-11-24,1,645,42210.00
2023-11-24,2,249,21605.00
2023-11-24,15,99,11910.00
2023-11-24,17,90,10725.00
2023-11-24,3,42,4930.00
2023-11-24,44,53,4280.00
2023-11-24,45,41,4100.00
2023-11-24,16,28,4095.00
2023-11-24,18,21,3045.00
2023-11-24,20,24,2835.00
2023-11-24,46,12,1560.00
2023-11-24,7,8,945.00
2023-11-24,19,6,870.00
2023-11-24,5,8,720.00
2023-11-24,37,10,665.00
2023-11-24,38,4,340.00
2023-11-24,8,2,290.00
2023-11-24,4,3,195.00
2023-11-24,6,1,115.00
2023-11-24,36,2,50.00
2023-11-23,1,1024,67985.00
2023-11-23,2,327,28295.00
2023-11-23,15,104,12485.00
2023-11-23,17,98,11420.00
2023-11-23,3,65,7675.00
2023-11-23,44,88,7220.00
2023-11-23,20,48,5520.00
2023-11-23,45,47,4800.00
2023-11-23,16,27,4125.00
2023-11-23,18,25,3765.00
2023-11-23,19,9,1340.00
2023-11-23,46,9,1200.00
2023-11-23,37,17,1120.00
2023-11-23,38,11,975.00
2023-11-23,7,7,830.00
2023-11-23,4,7,470.00
2023-11-23,5,5,465.00
2023-11-23,8,2,325.00
2023-11-23,6,2,230.00
2023-11-23,39,1,115.00
2023-11-23,36,1,25.00
2023-11-22,1,843,55125.00
2023-11-22,2,292,25260.00
2023-11-22,15,118,14195.00
2023-11-22,17,80,9400.00
2023-11-22,3,53,6420.00
2023-11-22,20,48,5595.00
2023-11-22,44,64,5220.00
2023-11-22,45,43,4300.00
2023-11-22,16,23,3405.00
2023-11-22,18,17,2535.00
2023-11-22,7,21,2440.00
2023-11-22,46,11,1460.00
2023-11-22,19,9,1305.00
2023-11-22,37,14,910.00
2023-11-22,38,6,530.00
2023-11-22,5,5,425.00
2023-11-22,6,3,345.00
2023-11-22,4,5,325.00
2023-11-22,8,1,145.00
2023-11-22,36,3,75.00
2023-11-21,1,652,42830.00
2023-11-21,2,240,20700.00
2023-11-21,15,72,8430.00
2023-11-21,17,65,7825.00
2023-11-21,3,52,6080.00
2023-11-21,44,72,5920.00
2023-11-21,45,46,4650.00
2023-11-21,20,26,2990.00
2023-11-21,16,18,2715.00
2023-11-21,18,16,2320.00
2023-11-21,19,10,1485.00
2023-11-21,46,9,1170.00
2023-11-21,38,7,595.00
2023-11-21,37,9,585.00
2023-11-21,8,4,580.00
2023-11-21,7,3,345.00
2023-11-21,5,3,275.00
2023-11-21,6,2,230.00
2023-11-21,4,2,130.00
2023-11-20,1,778,51020.00
2023-11-20,2,237,20645.00
2023-11-20,15,82,9580.00
2023-11-20,17,74,8685.00
2023-11-20,3,57,6680.00
2023-11-20,45,53,5325.00
2023-11-20,20,42,4905.00
2023-11-20,44,60,4900.00
2023-11-20,16,17,2605.00
2023-11-20,18,12,1740.00
2023-11-20,7,13,1570.00
2023-11-20,19,9,1340.00
2023-11-20,37,20,1300.00
2023-11-20,46,9,1170.00
2023-11-20,38,10,890.00
2023-11-20,4,8,520.00
2023-11-20,39,3,370.00
2023-11-20,6,3,345.00
2023-11-20,8,2,290.00
2023-11-20,5,3,255.00
2023-11-19,1,869,56845.00
2023-11-19,2,311,26695.00
2023-11-19,15,123,14545.00
2023-11-19,17,89,10410.00
2023-11-19,3,69,8235.00
2023-11-19,44,86,6980.00
2023-11-19,20,45,5250.00
2023-11-19,45,47,4850.00
2023-11-19,16,18,2645.00
2023-11-19,18,15,2210.00
2023-11-19,7,14,1635.00
2023-11-19,46,9,1200.00
2023-11-19,37,15,975.00
2023-11-19,38,10,930.00
2023-11-19,19,6,870.00
2023-11-19,5,7,595.00
2023-11-19,4,7,470.00
2023-11-19,6,3,370.00
2023-11-19,8,2,290.00
2023-11-19,39,2,230.00
2023-11-19,36,3,75.00
2023-11-18,1,810,53070.00
2023-11-18,2,284,24460.00
2023-11-18,17,87,10230.00
2023-11-18,15,84,9835.00
2023-11-18,20,53,6170.00
2023-11-18,3,51,6040.00
2023-11-18,44,73,5940.00
2023-11-18,45,52,5225.00
2023-11-18,18,29,4205.00
2023-11-18,16,19,2790.00
2023-11-18,7,19,2185.00
2023-11-18,19,10,1485.00
2023-11-18,46,9,1170.00
2023-11-18,37,14,910.00
2023-11-18,4,9,600.00
2023-11-18,38,7,595.00
2023-11-18,8,4,580.00
2023-11-18,5,3,275.00
2023-11-18,36,1,25.00
2023-11-17,1,1062,69945.00
2023-11-17,2,353,30385.00
2023-11-17,15,126,14890.00
2023-11-17,17,110,12775.00
2023-11-17,44,106,8680.00
2023-11-17,3,71,8290.00
2023-11-17,20,61,7090.00
2023-11-17,45,63,6375.00
2023-11-17,16,35,5110.00
2023-11-17,18,22,3225.00
2023-11-17,19,12,1740.00
2023-11-17,37,25,1640.00
2023-11-17,46,9,1170.00
2023-11-17,7,7,855.00
2023-11-17,38,9,765.00
2023-11-17,5,7,595.00
2023-11-17,39,5,575.00
2023-11-17,4,4,260.00
2023-11-17,8,1,145.00
2023-11-17,6,1,115.00
2023-11-16,1,489,32010.00
2023-11-16,2,153,13285.00
2023-11-16,15,61,7165.00
2023-11-16,17,47,5430.00
2023-11-16,3,30,3600.00
2023-11-16,18,21,3115.00
2023-11-16,45,31,3100.00
2023-11-16,20,23,2670.00
2023-11-16,44,29,2360.00
2023-11-16,16,16,2320.00
2023-11-16,19,12,1845.00
2023-11-16,46,7,910.00
2023-11-16,7,7,805.00
2023-11-16,4,11,715.00
2023-11-16,39,5,600.00
2023-11-16,5,7,595.00
2023-11-16,8,2,290.00
2023-11-16,37,4,260.00
2023-11-16,38,2,170.00
2023-11-16,6,1,115.00
2023-11-16,36,2,50.00
2023-11-15,1,1135,74360.00
2023-11-15,2,350,30230.00
2023-11-15,15,136,14755.00
2023-11-15,17,127,13535.00
2023-11-15,16,56,7950.00
2023-11-15,3,66,7740.00
2023-11-15,20,72,7660.00
2023-11-15,18,29,3975.00
2023-11-15,19,14,1890.00
2023-11-15,7,16,1730.00
2023-11-15,37,21,1410.00
2023-11-15,5,9,765.00
2023-11-15,4,9,585.00
2023-11-15,38,3,255.00
2023-11-15,6,1,115.00
2023-11-15,39,1,115.00
2023-11-14,1,996,65490.00
2023-11-14,2,389,33405.00
2023-11-14,17,132,14360.00
2023-11-14,15,126,13930.00
2023-11-14,3,73,8720.00
2023-11-14,20,47,5085.00
2023-11-14,16,27,3705.00
2023-11-14,18,20,2760.00
2023-11-14,7,18,1890.00
2023-11-14,19,13,1755.00
2023-11-14,37,24,1575.00
2023-11-14,4,14,970.00
2023-11-14,38,11,935.00
2023-11-14,39,5,575.00
2023-11-14,5,5,465.00
2023-11-14,8,2,270.00
2023-11-14,6,1,140.00
2023-11-13,1,997,65345.00
2023-11-13,2,391,33855.00
2023-11-13,15,115,12700.00
2023-11-13,17,102,10860.00
2023-11-13,20,66,6955.00
2023-11-13,3,52,6180.00
2023-11-13,18,34,4620.00
2023-11-13,16,33,4485.00
2023-11-13,19,13,1785.00
2023-11-13,7,13,1415.00
2023-11-13,37,14,925.00
2023-11-13,4,8,520.00
2023-11-13,38,5,445.00
2023-11-13,5,5,425.00
2023-11-13,8,2,270.00
2023-11-13,6,2,230.00
2023-11-13,39,2,230.00
2023-11-12,1,1536,100815.00
2023-11-12,2,525,45265.00
2023-11-12,15,174,19020.00
2023-11-12,17,166,17830.00
2023-11-12,3,93,10895.00
2023-11-12,20,86,9205.00
2023-11-12,18,39,5265.00
2023-11-12,16,35,4815.00
2023-11-12,7,28,3065.00
2023-11-12,19,21,2895.00
2023-11-12,37,27,1800.00
2023-11-12,38,15,1295.00
2023-11-12,4,19,1265.00
2023-11-12,5,9,765.00
2023-11-12,8,3,405.00
2023-11-12,6,3,345.00
2023-11-12,39,2,230.00
2023-11-11,1,1311,85800.00
2023-11-11,2,428,36800.00
2023-11-11,15,179,19320.00
2023-11-11,17,166,17880.00
2023-11-11,20,97,10335.00
2023-11-11,3,78,9045.00
2023-11-11,16,49,6675.00
2023-11-11,18,38,5190.00
2023-11-11,7,18,1915.00
2023-11-11,19,13,1755.00
2023-11-11,37,13,860.00
2023-11-11,4,13,845.00
2023-11-11,5,9,785.00
2023-11-11,38,9,765.00
2023-11-11,8,4,570.00
2023-11-11,6,2,230.00
2023-11-11,39,1,115.00
2023-11-10,1,1288,84650.00
2023-11-10,2,450,38630.00
2023-11-10,15,179,19720.00
2023-11-10,17,143,15465.00
2023-11-10,3,83,9845.00
2023-11-10,20,70,7450.00
2023-11-10,18,40,5670.00
2023-11-10,16,38,5280.00
2023-11-10,7,24,2545.00
2023-11-10,19,17,2295.00
2023-11-10,37,33,2190.00
2023-11-10,38,15,1275.00
2023-11-10,4,11,715.00
2023-11-10,8,4,570.00
2023-11-10,39,4,460.00
2023-11-10,6,4,460.00
2023-11-10,5,4,340.00
2023-11-09,1,1055,69085.00
2023-11-09,2,336,28880.00
2023-11-09,17,128,13640.00
2023-11-09,15,103,11115.00
2023-11-09,3,60,7025.00
2023-11-09,20,57,6060.00
2023-11-09,16,35,4845.00
2023-11-09,18,32,4320.00
2023-11-09,19,15,2115.00
2023-11-09,7,10,1150.00
2023-11-09,37,14,910.00
2023-11-09,4,11,805.00
2023-11-09,38,9,765.00
2023-11-09,5,7,655.00
2023-11-09,8,1,165.00
2023-11-09,6,1,115.00
2023-11-08,1,772,50540.00
2023-11-08,2,268,23120.00
2023-11-08,17,115,12300.00
2023-11-08,15,109,11620.00
2023-11-08,3,60,7175.00
2023-11-08,20,47,5060.00
2023-11-08,16,30,4320.00
2023-11-08,18,22,3030.00
2023-11-08,19,12,1650.00
2023-11-08,37,11,715.00
2023-11-08,7,5,550.00
2023-11-08,8,3,405.00
2023-11-08,4,6,390.00
2023-11-08,38,4,340.00
2023-11-08,5,2,190.00
2023-11-07,1,699,45660.00
2023-11-07,2,208,18000.00
2023-11-07,17,116,12630.00
2023-11-07,15,109,11820.00
2023-11-07,3,62,7530.00
2023-11-07,20,45,4825.00
2023-11-07,18,29,4005.00
2023-11-07,16,25,3555.00
2023-11-07,19,17,2355.00
2023-11-07,7,12,1260.00
2023-11-07,37,8,535.00
2023-11-07,5,4,380.00
2023-11-07,6,3,345.00
2023-11-07,39,3,345.00
2023-11-07,4,3,210.00
2023-11-07,8,1,135.00
2023-11-07,38,1,85.00
2023-11-06,1,939,61560.00
2023-11-06,2,318,27490.00
2023-11-06,15,112,12110.00
2023-11-06,17,93,9990.00
2023-11-06,3,66,7690.00
2023-11-06,20,62,6585.00
2023-11-06,16,38,5280.00
2023-11-06,18,31,4275.00
2023-11-06,19,15,2055.00
2023-11-06,37,24,1560.00
2023-11-06,7,13,1365.00
2023-11-06,5,8,680.00
2023-11-06,38,8,680.00
2023-11-06,4,8,520.00
2023-11-06,8,2,300.00
2023-11-06,39,2,230.00
2023-11-05,1,1565,102580.00
2023-11-05,2,527,45255.00
2023-11-05,15,176,18955.00
2023-11-05,17,176,18905.00
2023-11-05,3,90,10725.00
2023-11-05,20,99,10545.00
2023-11-05,18,58,7950.00
2023-11-05,16,56,7650.00
2023-11-05,19,17,2385.00
2023-11-05,37,18,1230.00
2023-11-05,38,13,1105.00
2023-11-05,7,7,760.00
2023-11-05,4,11,730.00
2023-11-05,8,5,675.00
2023-11-05,5,4,340.00
2023-11-05,6,2,230.00
2023-11-05,39,2,230.00
2023-11-04,1,1182,77415.00
2023-11-04,2,435,37335.00
2023-11-04,15,169,18220.00
2023-11-04,17,138,14990.00
2023-11-04,3,92,10955.00
2023-11-04,20,87,9210.00
2023-11-04,16,44,6000.00
2023-11-04,18,42,5670.00
2023-11-04,19,17,2385.00
2023-11-04,37,24,1590.00
2023-11-04,38,18,1530.00
2023-11-04,7,12,1260.00
2023-11-04,4,13,860.00
2023-11-04,39,4,460.00
2023-11-04,5,4,340.00
2023-11-04,8,1,135.00
2023-11-04,6,1,115.00
2023-11-03,1,1767,115275.00
2023-11-03,2,530,45350.00
2023-11-03,15,225,24125.00
2023-11-03,17,168,18265.00
2023-11-03,3,114,13460.00
2023-11-03,20,101,10880.00
2023-11-03,16,65,8955.00
2023-11-03,18,48,6510.00
2023-11-03,19,27,3675.00
2023-11-03,7,14,1520.00
2023-11-03,37,20,1300.00
2023-11-03,4,15,975.00
2023-11-03,39,7,805.00
2023-11-03,38,7,595.00
2023-11-03,8,4,540.00
2023-11-03,5,5,445.00
2023-11-03,6,2,230.00
2023-11-02,1,1545,101700.00
2023-11-02,2,445,38505.00
2023-11-02,15,166,18380.00
2023-11-02,17,143,15290.00
2023-11-02,3,86,10115.00
2023-11-02,20,84,8945.00
2023-11-02,18,50,6930.00
2023-11-02,16,38,5400.00
2023-11-02,19,28,3870.00
2023-11-02,37,21,1530.00
2023-11-02,38,15,1315.00
2023-11-02,7,11,1230.00
2023-11-02,4,10,650.00
2023-11-02,5,4,380.00
2023-11-02,39,3,370.00
2023-11-02,6,2,230.00
2023-11-02,8,1,135.00
2023-11-01,1,1323,86775.00
2023-11-01,2,396,34540.00
2023-11-01,15,167,18185.00
2023-11-01,17,160,17225.00
2023-11-01,20,112,12060.00
2023-11-01,3,66,8040.00
2023-11-01,16,50,7110.00
2023-11-01,18,35,4995.00
2023-11-01,19,14,1920.00
2023-11-01,7,15,1650.00
2023-11-01,37,16,1040.00
2023-11-01,38,11,995.00
2023-11-01,8,5,765.00
2023-11-01,4,8,520.00
2023-11-01,39,4,510.00
2023-11-01,5,4,340.00
2023-11-01,6,1,115.00
2023-10-31,1,1628,106615.00
2023-10-31,2,493,42185.00
2023-10-31,17,212,22585.00
2023-10-31,15,206,21980.00
2023-10-31,3,110,12950.00
2023-10-31,20,102,10710.00
2023-10-31,16,51,6945.00
2023-10-31,18,48,6480.00
2023-10-31,19,28,3810.00
2023-10-31,7,20,2150.00
2023-10-31,37,25,1640.00
2023-10-31,4,18,1170.00
2023-10-31,38,10,850.00
2023-10-31,39,5,575.00
2023-10-31,5,3,255.00
2023-10-31,8,1,135.00
2023-10-31,6,1,115.00
2023-10-30,1,1274,83440.00
2023-10-30,2,357,30805.00
2023-10-30,15,156,17005.00
2023-10-30,17,145,15600.00
2023-10-30,20,90,9525.00
2023-10-30,3,71,8390.00
2023-10-30,16,49,6855.00
2023-10-30,18,37,5025.00
2023-10-30,19,26,3570.00
2023-10-30,37,33,2205.00
2023-10-30,7,12,1335.00
2023-10-30,8,5,675.00
2023-10-30,4,9,600.00
2023-10-30,38,5,425.00
2023-10-30,5,4,340.00
2023-10-30,6,2,230.00
2023-10-30,39,2,230.00
2023-10-29,1,1658,108925.00
2023-10-29,2,506,43610.00
2023-10-29,15,191,20930.00
2023-10-29,17,137,14660.00
2023-10-29,3,102,12230.00
2023-10-29,20,101,10755.00
2023-10-29,18,56,7680.00
2023-10-29,16,52,7290.00
2023-10-29,19,26,3660.00
2023-10-29,37,22,1505.00
2023-10-29,7,9,945.00
2023-10-29,4,13,875.00
2023-10-29,5,8,740.00
2023-10-29,38,8,680.00
2023-10-29,8,3,405.00
2023-10-29,6,1,115.00
2023-10-28,1,1448,94885.00
2023-10-28,2,477,41205.00
2023-10-28,15,220,24125.00
2023-10-28,17,156,16855.00
2023-10-28,20,104,11170.00
2023-10-28,3,81,9490.00
2023-10-28,18,54,7350.00
2023-10-28,16,50,7050.00
2023-10-28,19,14,1920.00
2023-10-28,7,11,1155.00
2023-10-28,37,17,1120.00
2023-10-28,4,15,990.00
2023-10-28,5,9,785.00
2023-10-28,38,6,510.00
2023-10-28,39,2,230.00
2023-10-28,8,1,165.00
2023-10-27,1,1395,91200.00
2023-10-27,2,546,47010.00
2023-10-27,15,212,23085.00
2023-10-27,17,139,15120.00
2023-10-27,20,79,8445.00
2023-10-27,3,63,7420.00
2023-10-27,16,51,6945.00
2023-10-27,18,40,5490.00
2023-10-27,19,19,2655.00
2023-10-27,7,10,1100.00
2023-10-27,4,15,990.00
2023-10-27,37,15,990.00
2023-10-27,38,6,510.00
2023-10-27,6,4,460.00
2023-10-27,8,1,135.00
2023-10-27,39,1,115.00
2023-10-27,5,1,85.00
2023-10-26,1,1050,69015.00
2023-10-26,2,368,31640.00
2023-10-26,15,175,19300.00
2023-10-26,17,127,13685.00
2023-10-26,3,67,7930.00
2023-10-26,18,48,6630.00
2023-10-26,20,56,6030.00
2023-10-26,16,43,5955.00
2023-10-26,19,13,1755.00
2023-10-26,7,10,1100.00
2023-10-26,38,10,850.00
2023-10-26,37,10,665.00
2023-10-26,8,4,540.00
2023-10-26,39,3,345.00
2023-10-26,4,5,325.00
2023-10-26,5,3,255.00
2023-10-26,6,1,115.00
2023-10-25,1,1061,69415.00
2023-10-25,2,419,35895.00
2023-10-25,15,153,16465.00
2023-10-25,17,145,15450.00
2023-10-25,16,57,8235.00
2023-10-25,20,59,6420.00
2023-10-25,3,46,5465.00
2023-10-25,18,33,4575.00
2023-10-25,19,16,2160.00
2023-10-25,7,12,1285.00
2023-10-25,37,17,1105.00
2023-10-25,39,6,715.00
2023-10-25,38,7,595.00
2023-10-25,4,7,455.00
2023-10-25,5,5,445.00
2023-10-25,8,2,270.00
2023-10-25,6,2,230.00
2023-10-24,1,744,48600.00
2023-10-24,2,304,26380.00
2023-10-24,17,112,11985.00
2023-10-24,15,102,11285.00
2023-10-24,16,33,4515.00
2023-10-24,20,39,4220.00
2023-10-24,3,34,3985.00
2023-10-24,18,22,3030.00
2023-10-24,19,14,1920.00
2023-10-24,37,16,1055.00
2023-10-24,7,8,840.00
2023-10-24,5,9,765.00
2023-10-24,4,10,680.00
2023-10-24,8,5,675.00
2023-10-24,38,3,255.00
2023-10-24,39,2,230.00
2023-10-24,6,2,230.00
2023-10-23,1,924,60435.00
2023-10-23,2,291,24975.00
2023-10-23,15,119,12920.00
2023-10-23,17,112,12010.00
2023-10-23,3,54,6360.00
2023-10-23,20,54,5720.00
2023-10-23,16,35,4785.00
2023-10-23,18,27,3645.00
2023-10-23,19,11,1515.00
2023-10-23,7,8,865.00
2023-10-23,37,13,845.00
2023-10-23,4,12,780.00
2023-10-23,38,5,465.00
2023-10-23,5,5,425.00
2023-10-23,6,1,140.00
2023-10-23,8,1,135.00
2023-10-22,1,1243,81320.00
2023-10-22,2,358,30870.00
2023-10-22,15,153,16790.00
2023-10-22,17,124,13245.00
2023-10-22,3,80,9500.00
2023-10-22,20,68,7290.00
2023-10-22,16,42,5760.00
2023-10-22,18,38,5250.00
2023-10-22,7,21,2305.00
2023-10-22,37,29,1930.00
2023-10-22,19,10,1410.00
2023-10-22,38,12,1020.00
2023-10-22,4,9,600.00
2023-10-22,39,3,370.00
2023-10-22,5,4,340.00
2023-10-22,8,2,270.00
2023-10-22,6,1,115.00
2023-10-21,1,1373,90130.00
2023-10-21,2,486,41650.00
2023-10-21,15,181,19905.00
2023-10-21,17,149,16095.00
2023-10-21,3,88,10395.00
2023-10-21,16,56,7800.00
2023-10-21,20,69,7370.00
2023-10-21,18,32,4470.00
2023-10-21,19,20,2730.00
2023-10-21,7,23,2490.00
2023-10-21,5,10,970.00
2023-10-21,4,12,795.00
2023-10-21,37,11,730.00
2023-10-21,8,5,675.00
2023-10-21,38,7,595.00
2023-10-21,6,3,345.00
2023-10-21,39,1,115.00
2023-10-20,1,1482,97500.00
2023-10-20,2,573,49525.00
2023-10-20,15,197,21435.00
2023-10-20,17,193,21040.00
2023-10-20,20,95,10075.00
2023-10-20,3,64,7510.00
2023-10-20,18,41,5595.00
2023-10-20,16,33,4665.00
2023-10-20,19,25,3435.00
2023-10-20,7,25,2700.00
2023-10-20,37,25,1625.00
2023-10-20,4,20,1300.00
2023-10-20,5,12,1080.00
2023-10-20,38,10,890.00
2023-10-20,8,4,540.00
2023-10-20,6,2,230.00
2023-10-20,39,1,115.00
2023-10-19,1,958,62765.00
2023-10-19,2,385,33445.00
2023-10-19,15,109,11795.00
2023-10-19,17,104,11170.00
2023-10-19,3,70,8300.00
2023-10-19,16,54,7500.00
2023-10-19,20,62,6585.00
2023-10-19,18,28,3840.00
2023-10-19,5,24,2100.00
2023-10-19,19,14,1920.00
2023-10-19,7,11,1180.00
2023-10-19,38,13,1125.00
2023-10-19,4,16,1040.00
2023-10-19,8,6,810.00
2023-10-19,6,6,690.00
2023-10-19,37,9,585.00
2023-10-18,1,1127,73915.00
2023-10-18,2,381,33165.00
2023-10-18,15,142,15510.00
2023-10-18,17,123,13290.00
2023-10-18,3,60,7075.00
2023-10-18,16,48,6750.00
2023-10-18,20,60,6350.00
2023-10-18,18,25,3435.00
2023-10-18,19,12,1680.00
2023-10-18,37,18,1260.00
2023-10-18,7,11,1180.00
2023-10-18,8,4,570.00
2023-10-18,5,5,445.00
2023-10-18,38,5,425.00
2023-10-18,39,3,370.00
2023-10-18,4,5,325.00
2023-10-18,36,12,300.00
2023-10-18,6,2,230.00
2023-10-17,1,1014,66780.00
2023-10-17,2,333,28685.00
2023-10-17,15,151,16680.00
2023-10-17,17,120,12850.00
2023-10-17,20,67,7060.00
2023-10-17,3,49,5860.00
2023-10-17,16,40,5640.00
2023-10-17,18,35,4755.00
2023-10-17,19,13,1755.00
2023-10-17,37,23,1525.00
2023-10-17,7,9,995.00
2023-10-17,38,7,615.00
2023-10-17,6,4,485.00
2023-10-17,4,7,455.00
2023-10-17,8,2,270.00
2023-10-17,39,1,115.00
2023-10-17,36,4,100.00
2023-10-17,5,1,85.00
2023-10-16,1,801,52395.00
2023-10-16,2,277,23845.00
2023-10-16,15,112,12135.00
2023-10-16,17,77,8385.00
2023-10-16,20,62,6710.00
2023-10-16,3,50,5950.00
2023-10-16,18,29,3975.00
2023-10-16,16,26,3570.00
2023-10-16,37,21,1365.00
2023-10-16,19,9,1245.00
2023-10-16,4,16,1070.00
2023-10-16,38,10,850.00
2023-10-16,8,6,810.00
2023-10-16,7,6,655.00
2023-10-16,39,4,460.00
2023-10-16,6,3,345.00
2023-10-16,5,2,170.00
2023-10-16,36,4,100.00
2023-10-15,1,1250,82060.00
2023-10-15,2,367,31695.00
2023-10-15,15,209,22770.00
2023-10-15,17,149,16020.00
2023-10-15,3,88,10345.00
2023-10-15,20,82,8785.00
2023-10-15,16,43,6045.00
2023-10-15,18,41,5685.00
2023-10-15,4,63,4140.00
2023-10-15,19,18,2490.00
2023-10-15,7,21,2280.00
2023-10-15,37,30,1965.00
2023-10-15,5,19,1655.00
2023-10-15,6,5,600.00
2023-10-15,8,4,540.00
2023-10-15,38,5,425.00
2023-10-15,36,3,75.00
2023-10-14,1,1341,87570.00
2023-10-14,2,461,39905.00
2023-10-14,15,197,21310.00
2023-10-14,17,147,15760.00
2023-10-14,20,100,10675.00
2023-10-14,3,83,9895.00
2023-10-14,16,38,5310.00
2023-10-14,18,36,4920.00
2023-10-14,19,19,2625.00
2023-10-14,37,19,1235.00
2023-10-14,7,10,1175.00
2023-10-14,38,12,1040.00
2023-10-14,4,8,550.00
2023-10-14,5,6,530.00
2023-10-14,6,4,485.00
2023-10-14,8,3,405.00
2023-10-14,39,3,345.00
2023-10-14,36,6,150.00
2023-10-13,1,984,64695.00
2023-10-13,2,374,32370.00
2023-10-13,17,144,15770.00
2023-10-13,15,129,14320.00
2023-10-13,3,67,8130.00
2023-10-13,16,47,6675.00
2023-10-13,20,48,5090.00
2023-10-13,18,35,4815.00
2023-10-13,37,26,1795.00
2023-10-13,7,9,995.00
2023-10-13,8,7,975.00
2023-10-13,38,10,850.00
2023-10-13,5,9,765.00
2023-10-13,19,5,675.00
2023-10-13,6,4,510.00
2023-10-13,4,4,260.00
2023-10-13,39,1,115.00
2023-10-13,36,1,25.00
2023-10-12,1,928,60905.00
2023-10-12,2,377,32325.00
2023-10-12,17,136,14780.00
2023-10-12,15,134,14370.00
2023-10-12,3,69,8235.00
2023-10-12,20,64,6895.00
2023-10-12,16,36,5130.00
2023-10-12,18,21,2895.00
2023-10-12,19,18,2520.00
2023-10-12,7,14,1495.00
2023-10-12,5,10,870.00
2023-10-12,6,7,830.00
2023-10-12,37,7,470.00
2023-10-12,4,6,405.00
2023-10-12,8,3,405.00
2023-10-12,38,4,340.00
2023-10-12,39,1,115.00
2023-10-12,36,2,50.00
2023-10-11,1,738,48600.00
2023-10-11,2,258,22170.00
